COMPLAINT_NUMBER,MEDIA_FILE_TYPE,IPRA_PORTAL_LABEL,IPRA_URL
1080449,DOCUMENT,Original Case Incident Report - 4 of 4,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-4-REDACTED.pdf
1080449,DOCUMENT,Officer's Battery Report (Clark),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Clark-REDACTED.pdf
1080449,DOCUMENT,Officer's Battery Report (Keating),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Keating-REDACTED.pdf
1080449,DOCUMENT,Tactical Response Report (Clark),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Clark-REDACTED.pdf
1080449,DOCUMENT,Tactical Response Report (Keating),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Keating-REDACTED.pdf
1080476,VIDEO,Video Clip,https://player.vimeo.com/video/173989079
1080476,VIDEO,Video Clip,https://player.vimeo.com/video/173989080
1080476,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272838596&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080476,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272838573&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080476,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272838602&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080476,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272838611&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080476,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272838623&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080476,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272838629&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080476,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272838640&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080476,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/272838667&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080476,DOCUMENT,Arrest Report (Hernandez),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/Arrest-Report-Hernandez-REDACTED.pdf
1080476,DOCUMENT,Arrest Report (Mendoza),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/Arrest-Report-Mendoza-REDACTED.pdf
1080476,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-REDACTED-4.pdf
1080476,DOCUMENT,Officer's Battery Report (Honda),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-HONDA-REDACTED.pdf
1080476,DOCUMENT,Tactical Response Report (Honda),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-HONDA-REDACTED.pdf
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227244&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227243&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227095&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227087&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227080&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227075&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227070&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227063&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227058&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227056&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,WARNING:  Graphic content contained in this audio file.,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273227043&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/273230608&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080505,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-REDACTED-5.pdf
1080505,DOCUMENT,Officer's Battery Report (Bartlett),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Bartlett-REDACTED.pdf
1080505,DOCUMENT,Officer's Battery Report (Conrad),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Conrad-REDACTED.pdf
1080505,DOCUMENT,Officer's Battery Report (Fiedler),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Fiedler-REDACTED.pdf
1080505,DOCUMENT,Officer's Battery Report (Matias),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Mathias-REDACTED.pdf
1080505,DOCUMENT,Officer's Battery Report (Mocarski),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Mocarski-REDACTED.pdf
1080505,DOCUMENT,Officer's Battery Report (Pantano),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Pantano-REDACTED.pdf
1080505,DOCUMENT,Officer's Battery Report (Paxson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-Paxson-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Amelio),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Amelio-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Bartlett),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Bartlett-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Conrad),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Conrad-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Fiedler),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Fiedler-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Matias),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Mathias-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Mocarski),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Mocarski-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Pantano),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Pantano-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Paxson),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Paxson-REDACTED.pdf
1080505,DOCUMENT,Tactical Response Report (Quinn),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-Quinn-REDACTED.pdf
1080674,VIDEO,Video Clip,https://player.vimeo.com/video/176236014
1080674,VIDEO,Video Clip,https://player.vimeo.com/video/176667661
1080674,VIDEO,Video Clip,https://player.vimeo.com/video/176661289
1080674,VIDEO,Video Clip,https://player.vimeo.com/video/176661288
1080674,VIDEO,Video Clip,https://player.vimeo.com/video/176661287
1080674,VIDEO,Video Clip,https://player.vimeo.com/video/176661286
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275342990&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343006&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343020&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343042&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343060&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343073&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343126&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343140&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/276894977&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343189&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343209&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343225&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343239&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343259&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343285&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343315&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343331&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343350&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343363&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343381&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343398&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343430&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343435&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343445&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343470&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343482&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343497&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343504&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343518&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/275343410&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080674,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OCIR-redacted.pdf
1080674,DOCUMENT,Officer's Battery Report (Garlington),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/OBR-redacted.pdf
1080674,DOCUMENT,Tactical Response Report (Garlington),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/07/TRR-redacted.pdf
1080871,VIDEO,Video Clip,https://player.vimeo.com/video/177622427
1080871,VIDEO,Video Clip,https://player.vimeo.com/video/177622425
1080871,VIDEO,Video Clip,https://player.vimeo.com/video/177622504
1080871,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/276862164&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080871,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/276862157&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080871,AUDIO,Audio Clip,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/276862154&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;visual=true
1080871,DOCUMENT,Arrest Report (MacBride),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/08/Arrest-Report-Macbride-redacted.pdf
1080871,DOCUMENT,Arrest Report (Shields),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/08/Arrest-Report-Shields-redacted.pdf
1080871,DOCUMENT,Original Case Incident Report,http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/08/OCIR-redacted.pdf
1080871,DOCUMENT,Tactical Response Report (Bandola),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/08/TRR-Bandola-redacted.pdf
1080871,DOCUMENT,Tactical Response Report (Coleman),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/08/TRR-Coleman-redacted.pdf
1080871,DOCUMENT,Tactical Response Report (Josephs),http://2z8fvv370p61pvio021qkw2x.wpengine.netdna-cdn.com/wp-content/uploads/2016/08/TRR-Josephs-redacted.pdf
